,his_date,temperature,pression,direction,ensoleillement,temp_humide,vent_kmh,humide_pourcent,dju_tn,dju_tx,dju_moyen,dju_base_16,temperature_test
240,2017-07-20,19.5,1008.1,335.0,0.0,17.445,0.0,83.0,20.8,30.3,24.5,0.0,19.5
241,2017-07-22,16.4,1008.5,300.0,0.0,13.884,3.6,76.0,13.9,25.8,21.1,0.0,16.4
242,2017-07-20,18.1,1007.8,241.0,0.0,16.64,3.6,86.0,20.8,30.3,24.5,0.0,18.1
243,2017-07-20,18.2,1008.0,225.0,33.0,16.64,3.6,86.0,20.8,30.3,24.5,0.0,18.2
244,2017-07-20,18.6,1008.3,305.0,128.0,16.78,3.6,84.0,20.8,30.3,24.5,0.0,18.6
245,2017-07-20,20.0,1008.4,90.0,497.0,16.985,7.2,75.0,20.8,30.3,24.5,0.0,20.0
246,2017-07-20,19.9,1008.7,259.0,139.0,16.587,7.2,73.0,20.8,30.3,24.5,0.0,19.9
247,2017-07-20,19.5,1009.1,127.0,367.0,16.64,14.4,76.0,20.8,30.3,24.5,0.0,19.5
248,2017-07-20,21.0,1009.4,303.0,327.0,16.998,18.0,69.0,20.8,30.3,24.5,0.0,21.0
249,2017-07-20,19.3,1010.2,15.0,566.0,15.964,21.6,72.0,20.8,30.3,24.5,0.0,19.3
250,2017-07-20,20.6,1010.6,336.0,410.0,15.4,28.8,60.0,20.8,30.3,24.5,0.0,20.6
251,2017-07-20,19.6,1011.2,332.0,432.0,15.752,21.6,68.0,20.8,30.3,24.5,0.0,19.6
252,2017-07-20,20.6,1011.3,10.0,946.0,15.35,21.6,59.0,20.8,30.3,24.5,0.0,20.6
253,2017-07-20,19.9,1011.8,28.0,476.0,15.313,25.2,63.0,20.8,30.3,24.5,0.0,19.9
254,2017-07-20,18.8,1012.1,22.0,207.0,14.74,28.8,65.0,20.8,30.3,24.5,0.0,18.8
255,2017-07-20,19.8,1012.0,10.0,341.0,14.708,14.4,59.0,20.8,30.3,24.5,0.0,19.8
256,2017-07-20,19.8,1012.2,56.0,93.0,14.444,14.4,57.0,20.8,30.3,24.5,0.0,19.8
257,2017-07-20,19.3,1012.3,14.0,35.0,13.344,14.4,52.0,20.8,30.3,24.5,0.0,19.3
258,2017-07-20,18.7,1012.6,4.0,0.0,13.442,3.6,56.0,20.8,30.3,24.5,0.0,18.7
259,2017-07-20,17.9,1013.0,27.0,0.0,13.271,0.0,59.0,20.8,30.3,24.5,0.0,17.9
260,2017-07-21,16.9,1012.9,27.0,0.0,13.096,0.0,66.0,20.8,30.3,24.5,0.0,16.9
261,2017-07-21,15.3,1012.8,27.0,0.0,12.652,0.0,74.0,16.4,21.5,21.15,0.0,15.3
262,2017-07-19,25.6,1006.2,199.0,0.0,19.76,3.6,58.0,18.7,32.5,24.3,0.0,25.6
263,2017-07-21,14.3,1012.7,27.0,0.0,12.34,0.0,79.0,16.4,21.5,21.15,0.0,14.3
264,2017-07-01,15.2,1008.8,12.0,0.0,14.318,10.8,91.0,14.4,22.4,18.1,0.0,15.2
265,2017-07-21,14.2,1012.0,27.0,0.0,12.36,0.0,80.0,16.4,21.5,21.15,0.0,14.2
266,2017-07-19,25.0,1005.6,166.0,0.0,19.5,3.6,60.0,18.7,32.5,24.3,0.0,25.0
267,2017-07-19,24.6,1005.8,174.0,0.0,19.26,3.6,61.0,18.7,32.5,24.3,0.0,24.6
268,2017-07-19,24.2,1006.2,187.0,40.0,19.02,3.6,62.0,18.7,32.5,24.3,0.0,24.2
269,2017-07-19,24.1,1006.8,214.0,111.0,19.56,3.6,66.0,18.7,32.5,24.3,0.0,24.1
270,2017-07-19,24.7,1006.1,195.0,471.0,19.9,3.6,65.0,18.7,32.5,24.3,0.0,24.7
271,2017-07-19,26.8,1007.1,241.0,149.0,20.428,10.8,56.0,18.7,32.5,24.3,0.0,26.8
272,2017-07-19,25.3,1007.4,220.0,334.0,21.34,3.6,70.0,18.7,32.5,24.3,0.0,25.3
273,2017-07-19,27.5,1007.5,338.0,717.0,20.908,7.2,56.0,18.7,32.5,24.3,0.0,27.5
274,2017-07-19,29.3,1007.5,164.0,545.0,21.352,10.8,49.0,18.7,32.5,24.3,0.0,29.3
275,2017-07-19,30.1,1007.2,233.0,392.0,21.666,10.8,47.0,18.7,32.5,24.3,0.0,30.1
276,2017-07-19,29.1,1007.2,118.0,352.0,21.271,10.8,49.0,18.7,32.5,24.3,0.0,29.1
277,2017-07-19,27.8,1007.2,12.0,661.0,21.392,10.8,57.0,18.7,32.5,24.3,0.0,27.8
278,2017-07-19,26.9,1007.1,297.0,185.0,21.369,10.8,61.0,18.7,32.5,24.3,0.0,26.9
279,2017-07-19,26.4,1007.1,122.0,188.0,20.82,10.8,60.0,18.7,32.5,24.3,0.0,26.4
280,2017-07-19,26.8,1007.0,195.0,197.0,21.584,3.6,63.0,18.7,32.5,24.3,0.0,26.8
281,2017-07-19,24.8,1006.9,303.0,65.0,20.1,14.4,65.0,18.7,32.5,24.3,0.0,24.8
282,2017-07-19,24.1,1007.3,178.0,49.0,19.56,7.2,66.0,18.7,32.5,24.3,0.0,24.1
283,2017-07-19,23.2,1007.6,293.0,0.0,19.092,7.2,68.0,18.7,32.5,24.3,0.0,23.2
284,2017-07-19,22.3,1007.6,275.0,0.0,18.64,3.6,71.0,18.7,32.5,24.3,0.0,22.3
285,2017-07-20,21.1,1008.0,297.0,0.0,18.014,10.8,76.0,18.7,32.5,24.3,0.0,21.1
286,2017-07-20,20.5,1008.5,143.0,0.0,17.865,3.6,79.0,20.8,30.3,24.5,0.0,20.5
287,2017-07-18,21.5,1015.9,129.0,0.0,18.47,7.2,76.0,16.1,29.3,23.15,0.0,21.5
288,2017-07-18,22.7,1013.7,197.0,424.0,19.04,7.2,71.0,16.1,29.3,23.15,0.0,22.7
289,2017-07-20,18.5,1007.9,280.0,0.0,16.91,3.6,86.0,20.8,30.3,24.5,0.0,18.5
290,2017-07-18,26.9,1012.6,206.0,696.0,20.683,10.8,57.0,16.1,29.3,23.15,0.0,26.9
291,2017-07-18,28.6,1011.9,201.0,846.0,21.04,14.4,50.0,16.1,29.3,23.15,0.0,28.6
292,2017-07-18,29.9,1011.4,160.0,888.0,21.232,10.8,46.0,16.1,29.3,23.15,0.0,29.9
293,2017-07-18,30.9,1010.5,154.0,889.0,21.284,21.6,42.0,16.1,29.3,23.15,0.0,30.9
294,2017-07-18,31.5,1009.6,80.0,838.0,21.4,21.6,40.0,16.1,29.3,23.15,0.0,31.5
295,2017-07-18,31.9,1009.0,204.0,786.0,21.488,18.0,39.0,16.1,29.3,23.15,0.0,31.9
296,2017-07-18,32.2,1008.8,208.0,656.0,21.9,10.8,40.0,16.1,29.3,23.15,0.0,32.2
297,2017-07-18,32.2,1008.6,199.0,120.0,22.276,3.6,42.0,16.1,29.3,23.15,0.0,32.2
298,2017-07-18,31.3,1007.1,195.0,114.0,22.14,10.8,45.0,16.1,29.3,23.15,0.0,31.3
299,2017-07-17,16.2,1020.2,349.0,0.0,15.649,0.0,93.0,17.0,28.1,20.2,0.0,16.2
300,2017-07-19,25.3,1006.1,194.0,0.0,19.53,3.6,59.0,18.7,32.5,24.3,0.0,25.3
301,2017-07-17,17.4,1020.4,114.0,0.0,16.36,3.6,90.0,17.0,28.1,20.2,0.0,17.4
302,2017-07-18,18.9,1014.3,128.0,0.0,16.83,7.2,82.0,16.1,29.3,23.15,0.0,18.9
303,2017-07-18,18.9,1014.1,124.0,44.0,16.94,10.8,83.0,16.1,29.3,23.15,0.0,18.9
304,2017-07-18,20.1,1013.9,127.0,229.0,17.6,10.8,80.0,16.1,29.3,23.15,0.0,20.1
305,2017-07-02,13.6,1020.1,328.0,0.0,12.54,10.8,88.0,13.7,19.3,16.85,0.0,13.6
306,2017-07-20,19.8,1008.3,270.0,0.0,17.694,3.6,83.0,20.8,30.3,24.5,0.0,19.8
307,2017-07-19,25.0,1005.9,206.0,0.0,19.5,3.6,60.0,18.7,32.5,24.3,0.0,25.0
308,2017-07-17,18.8,1020.8,52.0,0.0,17.07,0.0,85.0,17.0,28.1,20.2,0.0,18.8
309,2017-07-19,26.4,1006.3,201.0,0.0,20.298,7.2,57.0,18.7,32.5,24.3,0.0,26.4
310,2017-07-19,26.4,1006.3,199.0,0.0,21.252,3.6,63.0,16.1,29.3,23.15,0.0,26.4
311,2017-07-18,27.0,1006.6,197.0,0.0,21.45,3.6,61.0,16.1,29.3,23.15,0.0,27.0
312,2017-07-18,28.5,1006.5,198.0,0.0,21.26,0.0,52.0,16.1,29.3,23.15,0.0,28.5
313,2017-07-18,30.3,1006.7,196.0,28.0,21.798,3.6,47.0,16.1,29.3,23.15,0.0,30.3
314,2017-07-18,31.3,1006.9,185.0,155.0,22.14,7.2,45.0,16.1,29.3,23.15,0.0,31.3
315,2017-07-31,18.1,1012.1,210.0,0.0,16.44,0.0,85.0,18.9,24.9,21.2,0.0,18.1
316,2017-07-31,18.5,1012.0,4.0,0.0,16.56,3.6,82.0,18.9,24.9,21.2,0.0,18.5
317,2017-07-31,20.9,1011.5,29.0,0.0,16.567,10.8,67.0,18.9,24.9,21.2,0.0,20.9
318,2017-07-31,23.1,1011.1,354.0,102.0,16.43,3.6,51.0,18.9,24.9,21.2,0.0,23.1
319,2017-07-31,23.8,1011.2,204.0,69.0,16.76,3.6,50.0,18.9,24.9,21.2,0.0,23.8
320,2017-07-31,23.7,1011.1,204.0,323.0,16.608,0.0,49.0,18.9,24.9,21.2,0.0,23.7
321,2017-07-31,24.5,1011.4,216.0,380.0,16.855,3.6,47.0,18.9,24.9,21.2,0.0,24.5
322,2017-07-31,23.8,1011.9,189.0,373.0,16.76,3.6,50.0,18.9,24.9,21.2,0.0,23.8
323,2017-07-31,23.5,1011.9,36.0,480.0,16.55,3.6,50.0,18.9,24.9,21.2,0.0,23.5
324,2017-07-31,23.1,1012.3,207.0,633.0,16.59,3.6,52.0,18.9,24.9,21.2,0.0,23.1
325,2017-07-31,21.9,1012.6,28.0,566.0,16.422,3.6,58.0,18.9,24.9,21.2,0.0,21.9
326,2017-07-31,21.9,1013.2,308.0,439.0,16.52,3.6,58.0,18.9,24.9,21.2,0.0,21.9
327,2017-07-31,21.8,1013.1,330.0,798.0,16.462,3.6,59.0,18.9,24.9,21.2,0.0,21.8
328,2017-07-31,20.2,1012.7,271.0,494.0,15.596,3.6,64.0,18.9,24.9,21.2,0.0,20.2
329,2017-07-31,16.3,1012.7,19.0,482.0,14.004,7.2,78.0,18.9,24.9,21.2,0.0,16.3
330,2017-07-31,14.9,1012.8,329.0,165.0,13.116,3.6,82.0,18.9,24.9,21.2,0.0,14.9
331,2017-07-31,14.2,1012.4,329.0,26.0,12.528,0.0,82.0,18.9,24.9,21.2,0.0,14.2
332,2017-07-31,13.9,1012.2,294.0,0.0,12.18,3.6,81.0,18.9,24.9,21.2,0.0,13.9
333,2017-07-31,14.4,1012.0,326.0,0.0,12.4,7.2,78.0,18.9,24.9,21.2,0.0,14.4
334,2017-07-31,15.4,1012.0,338.0,0.0,12.84,3.6,75.0,18.9,24.9,21.2,0.0,15.4
335,2017-07-31,16.4,1012.2,338.0,0.0,13.314,7.2,71.0,18.9,24.9,21.2,0.0,16.4
336,2017-07-31,17.4,1012.0,12.0,0.0,13.782,3.6,67.0,18.9,24.9,21.2,0.0,17.4
337,2017-08-03,23.6,1012.3,319.0,0.0,17.17,10.8,53.0,14.9,26.6,20.25,0.0,23.6
338,2017-08-02,18.7,1016.1,39.0,0.0,14.794,3.6,66.0,13.9,24.7,21.8,0.0,18.7
339,2017-08-01,20.5,1015.7,14.0,0.0,15.4,14.4,60.0,13.9,24.7,21.8,0.0,20.5
340,2017-08-01,22.3,1015.1,324.0,0.0,15.181,10.8,47.0,13.9,24.7,21.8,0.0,22.3
341,2017-08-01,24.0,1014.5,310.0,16.0,16.15,7.2,45.0,13.9,24.7,21.8,0.0,24.0
342,2017-08-01,25.6,1013.6,332.0,155.0,16.726,14.4,41.0,13.9,24.7,21.8,0.0,25.6
343,2017-08-01,26.6,1013.3,330.0,341.0,17.44,14.4,40.0,13.9,24.7,21.8,0.0,26.6
344,2017-08-01,25.8,1013.5,143.0,534.0,17.66,14.4,45.0,13.9,24.7,21.8,0.0,25.8
345,2017-08-01,25.8,1013.6,228.0,728.0,17.66,10.8,45.0,13.9,24.7,21.8,0.0,25.8
346,2017-08-01,24.3,1013.7,11.0,429.0,17.659,10.8,53.0,13.9,24.7,21.8,0.0,24.3
347,2017-08-01,24.0,1013.8,185.0,814.0,18.02,7.2,57.0,13.9,24.7,21.8,0.0,24.0
348,2017-08-01,24.0,1013.9,270.0,350.0,17.54,3.6,54.0,13.9,24.7,21.8,0.0,24.0
349,2017-08-01,24.1,1013.8,197.0,554.0,17.795,3.6,55.0,13.9,24.7,21.8,0.0,24.1
350,2017-08-01,21.3,1013.4,180.0,828.0,16.856,3.6,66.0,13.9,24.7,21.8,0.0,21.3
351,2017-08-01,18.8,1013.5,64.0,269.0,16.08,3.6,76.0,13.9,24.7,21.8,0.0,18.8
352,2017-08-01,17.6,1013.8,58.0,118.0,15.17,0.0,78.0,13.9,24.7,21.8,0.0,17.6
353,2017-08-01,16.6,1013.4,64.0,172.0,14.56,0.0,80.0,13.9,24.7,21.8,0.0,16.6
354,2017-08-01,15.4,1012.6,64.0,93.0,13.9,0.0,85.0,13.9,24.7,21.8,0.0,15.4
355,2017-08-01,15.2,1012.8,64.0,5.0,13.804,0.0,86.0,13.9,24.7,21.8,0.0,15.2
356,2017-08-01,15.3,1012.4,64.0,0.0,13.906,0.0,86.0,13.9,24.7,21.8,0.0,15.3
357,2017-08-01,15.0,1011.9,110.0,0.0,13.9,0.0,89.0,13.9,24.7,21.8,0.0,15.0
358,2017-08-01,15.4,1012.5,359.0,0.0,14.116,3.6,87.0,13.9,24.7,21.8,0.0,15.4
359,2017-08-01,16.0,1013.1,345.0,0.0,14.98,3.6,89.0,13.9,24.7,21.8,0.0,16.0
360,2017-08-01,16.4,1012.5,354.0,0.0,15.645,7.2,91.0,13.9,24.7,21.8,0.0,16.4
361,2017-08-02,24.4,1012.2,316.0,0.0,17.424,3.6,51.0,14.9,26.6,20.25,0.0,24.4
362,2017-08-02,25.0,1012.2,345.0,0.0,17.44,0.0,48.0,14.9,26.6,20.25,0.0,25.0
363,2017-08-02,26.8,1011.8,313.0,19.0,18.664,0.0,46.0,14.9,26.6,20.25,0.0,26.8
364,2017-08-02,27.6,1011.8,163.0,76.0,18.784,3.6,43.0,14.9,26.6,20.25,0.0,27.6
365,2017-08-02,27.9,1012.2,302.0,179.0,18.627,14.4,41.0,14.9,26.6,20.25,0.0,27.9
366,2017-08-02,28.7,1012.5,335.0,320.0,18.857,18.0,39.0,14.9,26.6,20.25,0.0,28.7
367,2017-08-02,29.1,1013.0,33.0,654.0,18.7,7.2,37.0,14.9,26.6,20.25,0.0,29.1
368,2017-08-02,28.0,1013.7,9.0,287.0,18.29,3.6,39.0,14.9,26.6,20.25,0.0,28.0
369,2017-08-02,26.7,1014.6,218.0,320.0,17.53,7.2,40.0,14.9,26.6,20.25,0.0,26.7
370,2017-08-02,25.1,1015.3,243.0,246.0,16.633,3.6,43.0,14.9,26.6,20.25,0.0,25.1
371,2017-08-02,24.6,1016.0,292.0,185.0,15.76,7.2,40.0,14.9,26.6,20.25,0.0,24.6
372,2017-08-02,24.3,1016.4,325.0,777.0,15.58,10.8,40.0,14.9,26.6,20.25,0.0,24.3
373,2017-08-02,24.2,1016.4,220.0,596.0,16.144,3.6,44.0,14.9,26.6,20.25,0.0,24.2
374,2017-08-02,20.9,1016.3,317.0,499.0,15.72,3.6,60.0,14.9,26.6,20.25,0.0,20.9
375,2017-08-02,19.7,1016.5,255.0,105.0,15.618,3.6,67.0,14.9,26.6,20.25,0.0,19.7
376,2017-08-02,17.2,1016.5,205.0,90.0,14.806,3.6,77.0,14.9,26.6,20.25,0.0,17.2
377,2017-08-02,16.8,1016.7,204.0,49.0,14.308,3.6,76.0,14.9,26.6,20.25,0.0,16.8
378,2017-08-02,16.8,1016.5,223.0,0.0,14.19,0.0,75.0,14.9,26.6,20.25,0.0,16.8
379,2017-08-02,17.2,1016.0,314.0,0.0,14.334,3.6,73.0,14.9,26.6,20.25,0.0,17.2
380,2017-08-02,17.4,1015.9,319.0,0.0,14.276,3.6,71.0,14.9,26.6,20.25,0.0,17.4
381,2017-08-02,17.2,1016.0,321.0,0.0,14.216,3.6,72.0,14.9,26.6,20.25,0.0,17.2
382,2017-08-02,16.6,1016.1,322.0,0.0,13.748,0.0,73.0,14.9,26.6,20.25,0.0,16.6
383,2017-08-02,17.5,1016.1,322.0,0.0,14.25,0.0,70.0,14.9,26.6,20.25,0.0,17.5
384,2017-06-03,19.0,1013.2,32767.0,0.0,18.28,10.8,94.0,0.0,26.0,20.35,0.0,1800.8
385,2017-06-03,19.0,1013.1,32767.0,0.0,18.4,7.2,95.0,0.0,26.0,20.35,0.0,1800.8
386,2017-06-03,19.0,1012.6,32767.0,0.0,18.52,3.6,96.0,0.0,26.0,20.35,0.0,1800.8
387,2017-06-03,19.0,1012.7,32767.0,0.0,18.64,7.2,97.0,0.0,26.0,20.35,0.0,1800.8
388,2017-06-03,19.0,1012.8,32767.0,0.0,18.64,3.6,97.0,0.0,26.0,20.35,0.0,1800.8
389,2017-06-03,19.0,1013.2,32767.0,0.0,18.4,7.2,95.0,0.0,26.0,20.35,0.0,1800.8
390,2017-06-03,19.0,1013.3,32767.0,51.0,17.69,3.6,89.0,0.0,26.0,20.35,0.0,1800.8
391,2017-06-03,19.0,1013.8,32767.0,128.0,17.47,7.2,88.0,0.0,26.0,20.35,0.0,1800.8
392,2017-06-03,19.0,1013.8,32767.0,176.0,17.47,7.2,87.0,0.0,26.0,20.35,0.0,1800.8
393,2017-06-03,19.0,1014.1,32767.0,287.0,17.14,7.2,84.0,0.0,26.0,20.35,0.0,1800.8
394,2017-06-03,19.0,1014.1,32767.0,248.0,17.03,3.6,83.0,0.0,26.0,20.35,0.0,1800.8
395,2017-06-03,19.0,1013.7,32767.0,527.0,16.81,10.8,81.0,0.0,26.0,20.35,0.0,1800.8
396,2017-06-03,19.0,1013.6,32767.0,455.0,16.59,7.2,78.0,0.0,26.0,20.35,0.0,1800.8
397,2017-06-03,19.0,1013.3,32767.0,380.0,16.7,14.4,80.0,0.0,26.0,20.35,0.0,1800.8
398,2017-06-03,19.0,1013.3,32767.0,169.0,17.03,14.4,83.0,0.0,26.0,20.35,0.0,1800.8
399,2017-06-03,19.0,1013.5,32767.0,90.0,17.25,14.4,85.0,0.0,26.0,20.35,0.0,1800.8
400,2017-06-03,19.0,1014.1,32767.0,51.0,17.92,18.0,91.0,0.0,26.0,20.35,0.0,1800.8
401,2017-06-03,19.0,1014.1,32767.0,47.0,18.4,14.4,95.0,0.0,26.0,20.35,0.0,1800.8
402,2017-06-03,19.0,1014.2,32767.0,40.0,18.28,7.2,94.0,0.0,26.0,20.35,0.0,1800.8
403,2017-06-03,19.0,1014.2,32767.0,33.0,18.4,7.2,95.0,0.0,26.0,20.35,0.0,1800.8
404,2017-06-03,19.0,1014.5,32767.0,21.0,17.92,14.4,91.0,0.0,26.0,20.35,0.0,1800.8
405,2017-06-03,19.0,1014.5,32767.0,21.0,17.92,14.4,91.0,0.0,26.0,20.35,0.0,1800.8
406,2017-06-03,19.0,1014.5,32767.0,21.0,17.92,14.4,91.0,0.0,26.0,20.35,0.0,1800.8
407,2017-06-04,19.0,1014.5,32767.0,21.0,17.92,14.4,91.0,0.0,26.0,20.35,0.0,1800.8
408,2017-06-04,19.0,1014.5,32767.0,21.0,17.92,14.4,91.0,19.0,19.0,9.5,6.5,1800.8
409,2017-06-04,19.0,1014.5,32767.0,21.0,17.92,14.4,91.0,19.0,19.0,9.5,6.5,1800.8
410,2017-06-04,19.0,1014.5,32767.0,21.0,17.92,14.4,91.0,19.0,19.0,9.5,6.5,1800.8
411,2017-06-04,19.0,1014.5,32767.0,21.0,17.92,14.4,91.0,19.0,19.0,9.5,6.5,1800.8
412,2017-06-04,19.0,1014.5,32767.0,21.0,17.92,14.4,91.0,19.0,19.0,9.5,6.5,1800.8
413,2017-06-04,19.0,1014.5,32767.0,21.0,17.92,14.4,91.0,19.0,19.0,9.5,6.5,1800.8
414,2017-06-04,19.0,1014.5,32767.0,21.0,17.92,14.4,91.0,19.0,19.0,9.5,6.5,1800.8
415,2017-06-04,19.0,1014.5,32767.0,21.0,17.92,14.4,91.0,19.0,19.0,9.5,6.5,1800.8
416,2017-06-04,19.0,1014.5,32767.0,21.0,17.92,14.4,91.0,19.0,19.0,9.5,6.5,1800.8
417,2017-06-04,19.0,1014.5,32767.0,21.0,17.92,14.4,91.0,19.0,19.0,9.5,6.5,1800.8
418,2017-06-04,19.0,1014.5,32767.0,21.0,17.92,14.4,91.0,19.0,19.0,9.5,6.5,1800.8
419,2017-06-04,19.0,1014.5,32767.0,21.0,17.92,14.4,91.0,19.0,19.0,9.5,6.5,1800.8
420,2017-06-04,19.0,1014.5,32767.0,21.0,17.92,14.4,91.0,19.0,19.0,9.5,6.5,1800.8
421,2017-06-04,19.0,1014.5,32767.0,21.0,17.92,14.4,91.0,19.0,19.0,9.5,6.5,1800.8
422,2017-06-04,19.0,1014.5,32767.0,21.0,17.92,14.4,91.0,19.0,19.0,9.5,6.5,1800.8
423,2017-06-04,19.0,1014.5,32767.0,21.0,17.92,14.4,91.0,19.0,19.0,9.5,6.5,1800.8
424,2017-06-04,19.0,1014.5,32767.0,21.0,17.92,14.4,91.0,19.0,19.0,9.5,6.5,1800.8
425,2017-06-04,19.0,1014.5,32767.0,21.0,17.92,14.4,91.0,19.0,19.0,9.5,6.5,1800.8
426,2017-06-04,19.0,1014.5,32767.0,21.0,17.92,14.4,91.0,19.0,19.0,9.5,6.5,1800.8
427,2017-06-04,19.0,1014.5,32767.0,21.0,17.92,14.4,91.0,19.0,19.0,9.5,6.5,1800.8
428,2017-06-04,19.0,1014.5,32767.0,21.0,17.92,14.4,91.0,19.0,19.0,9.5,6.5,1800.8
429,2017-06-04,19.0,1014.5,32767.0,21.0,17.92,14.4,91.0,19.0,19.0,9.5,6.5,1800.8
430,2017-06-04,19.0,1014.5,32767.0,21.0,17.92,14.4,91.0,19.0,19.0,9.5,6.5,1800.8
431,2017-06-05,19.0,1014.5,32767.0,21.0,17.92,14.4,91.0,19.0,19.0,9.5,6.5,1800.8
432,2017-06-05,19.0,1014.5,32767.0,21.0,17.92,14.4,91.0,19.0,19.0,19.0,0.0,1800.8
433,2017-06-05,19.0,1014.5,32767.0,21.0,17.92,14.4,91.0,19.0,19.0,19.0,0.0,1800.8
434,2017-06-05,19.0,1014.5,32767.0,21.0,17.92,14.4,91.0,19.0,19.0,19.0,0.0,1800.8
435,2017-06-05,19.0,1014.5,32767.0,21.0,17.92,14.4,91.0,19.0,19.0,19.0,0.0,1800.8
436,2017-06-05,19.0,1014.5,32767.0,21.0,17.92,14.4,91.0,19.0,19.0,19.0,0.0,1800.8
437,2017-06-05,19.0,1014.5,32767.0,21.0,17.92,14.4,91.0,19.0,19.0,19.0,0.0,1800.8
438,2017-06-05,19.0,1014.5,32767.0,21.0,17.92,14.4,91.0,19.0,19.0,19.0,0.0,1800.8
439,2017-06-05,19.0,1014.5,32767.0,21.0,17.92,14.4,91.0,19.0,19.0,19.0,0.0,1800.8
440,2017-06-05,19.0,1014.5,32767.0,21.0,17.92,14.4,91.0,19.0,19.0,19.0,0.0,1800.8
441,2017-06-05,19.0,0.0,32767.0,32767.0,18.62,406.8,98.0,19.0,19.0,19.0,0.0,1800.8
442,2017-06-05,20.0,1013.0,32767.0,311.0,13.1,10.8,45.0,19.0,19.0,19.0,0.0,1800.8
443,2017-06-05,20.0,1012.2,32767.0,401.0,13.34,10.8,47.0,19.0,19.0,19.0,0.0,1800.8
444,2017-06-05,20.0,1011.6,32767.0,1074.0,13.34,14.4,47.0,19.0,19.0,19.0,0.0,1800.8
445,2017-06-05,20.0,1010.6,32767.0,1060.0,12.98,7.2,44.0,19.0,19.0,19.0,0.0,1800.8
446,2017-06-05,20.0,1009.9,32767.0,900.0,12.74,14.4,42.0,19.0,19.0,19.0,0.0,1800.8
447,2017-06-05,20.0,1009.2,32767.0,664.0,12.74,7.2,42.0,19.0,19.0,19.0,0.0,1800.8
448,2017-06-05,20.0,1008.3,32767.0,575.0,13.1,10.8,45.0,19.0,19.0,19.0,0.0,1800.8
449,2017-06-05,20.0,1007.1,32767.0,156.0,13.22,3.6,47.0,19.0,19.0,19.0,0.0,1800.8
450,2017-06-05,20.0,1006.3,32767.0,42.0,13.7,3.6,50.0,19.0,19.0,19.0,0.0,1800.8
451,2017-06-05,20.0,1005.5,32767.0,26.0,14.22,7.2,54.0,19.0,19.0,19.0,0.0,1800.8
452,2017-06-05,20.0,1004.6,32767.0,0.0,14.74,3.6,58.0,19.0,19.0,19.0,0.0,1800.8
453,2017-06-05,20.0,1003.9,32767.0,0.0,15.13,7.2,61.0,19.0,19.0,19.0,0.0,1800.8
454,2017-06-06,20.0,1003.3,32767.0,0.0,16.17,3.6,69.0,19.0,19.0,19.0,0.0,1800.8
455,2017-08-03,22.6,1012.0,313.0,0.0,16.792,7.2,56.0,16.4,29.8,22.35,0.0,22.6
456,2017-06-06,20.0,1002.5,32767.0,0.0,17.86,7.2,83.0,19.0,20.0,19.5,0.0,1800.8
457,2017-06-06,20.0,1001.2,32767.0,0.0,18.46,14.4,88.0,19.0,20.0,19.5,0.0,1800.8
458,2017-06-06,20.0,999.2,32767.0,0.0,18.34,14.4,88.0,19.0,20.0,19.5,0.0,1800.8
459,2017-06-06,20.0,998.1,32767.0,0.0,18.46,14.4,88.0,19.0,20.0,19.5,0.0,1800.8
460,2017-06-06,20.0,997.4,32767.0,0.0,18.83,14.4,91.0,19.0,20.0,19.5,0.0,1800.8
461,2017-06-06,20.0,998.2,32767.0,0.0,18.46,32.4,88.0,19.0,20.0,19.5,0.0,1800.8
462,2017-06-06,20.0,999.5,32767.0,79.0,18.46,25.2,88.0,19.0,20.0,19.5,0.0,1800.8
463,2017-06-06,20.0,1000.5,32767.0,299.0,18.1,18.0,85.0,19.0,20.0,19.5,0.0,1800.8
464,2017-06-06,20.0,1001.6,32767.0,606.0,17.62,25.2,81.0,19.0,20.0,19.5,0.0,1800.8
465,2017-06-06,20.0,1002.5,32767.0,861.0,17.14,32.4,77.0,19.0,20.0,19.5,0.0,1800.8
466,2017-06-06,20.0,1002.5,32767.0,861.0,17.14,32.4,77.0,19.0,20.0,19.5,0.0,1800.8
467,2017-06-06,20.0,1002.5,32767.0,861.0,17.14,32.4,77.0,19.0,20.0,19.5,0.0,1800.8
468,2017-06-06,20.0,1002.5,32767.0,861.0,17.14,32.4,77.0,19.0,20.0,19.5,0.0,1800.8
469,2017-06-06,20.0,1002.5,32767.0,861.0,17.14,32.4,77.0,19.0,20.0,19.5,0.0,1800.8
470,2017-06-06,20.0,1002.5,32767.0,861.0,17.14,32.4,77.0,19.0,20.0,19.5,0.0,1800.8
471,2017-06-06,20.0,1002.5,32767.0,861.0,17.14,32.4,77.0,19.0,20.0,19.5,0.0,1800.8
472,2017-06-06,20.0,1002.5,32767.0,861.0,17.14,32.4,77.0,19.0,20.0,19.5,0.0,1800.8
473,2017-06-06,20.0,1002.5,32767.0,861.0,17.14,32.4,77.0,19.0,20.0,19.5,0.0,1800.8
474,2017-06-06,20.0,1002.5,32767.0,861.0,17.14,32.4,77.0,19.0,20.0,19.5,0.0,1800.8
475,2017-06-06,20.0,1002.5,32767.0,861.0,17.14,32.4,77.0,19.0,20.0,19.5,0.0,1800.8
